Date,AAPL,BND,MSFT,SPY,TSLA
2025-03-17,213.0713348388672,69.7906723022461,385.7469177246094,559.0404663085938,238.00999450683594
2025-03-18,211.7670135498047,69.86708068847656,380.6062316894531,552.998046875,225.30999755859375
2025-03-19,214.30596923828125,70.07726287841797,384.8735656738281,559.020751953125,235.86000061035156
2025-03-20,213.17091369628906,70.10594940185547,383.9010009765625,557.4041137695312,236.25999450683594
2025-03-21,217.32281494140625,70.04863739013672,388.2874450683594,557.5880737304688,248.7100067138672
2025-03-24,219.7721405029297,69.74290466308594,390.0935974121094,567.5736083984375,278.3900146484375
2025-03-25,222.77903747558594,69.82888793945312,392.1578063964844,568.93798828125,288.1400146484375
2025-03-26,220.56866455078125,69.67603302001953,387.0072326660156,562.1458129882812,272.05999755859375
2025-03-27,222.87860107421875,69.64736938476562,387.612548828125,560.6529541015625,273.1300048828125
2025-03-28,216.9544219970703,70.04863739013672,375.922119140625,549.3623657226562,263.54998779296875
2025-03-31,221.1660614013672,70.1728286743164,372.53802490234375,553.0501098632812,259.1600036621094
2025-04-01,222.22146606445312,70.3932876586914,379.2863464355469,554.6121826171875,268.4599914550781
2025-04-02,222.91842651367188,70.33576965332031,379.2367248535156,558.1220092773438,282.760009765625
2025-04-03,202.3082733154297,70.70002746582031,370.2752990722656,530.6172485351562,267.2799987792969
2025-04-04,187.5625457763672,70.75751495361328,357.10614013671875,499.5533447265625,239.42999267578125
2025-04-07,180.6725616455078,69.9044418334961,355.1411437988281,498.6635437011719,233.2899932861328
2025-04-08,171.67178344726562,69.50186157226562,351.8662414550781,490.8531188964844,221.86000061035156
2025-04-09,197.98709106445312,69.66480255126953,387.5232849121094,542.4021606445312,272.20001220703125
2025-04-10,189.5936737060547,69.10887908935547,378.45269775390625,518.6346435546875,252.39999389648438
2025-04-11,197.2901153564453,69.03218078613281,385.498779296875,527.888427734375,252.30999755859375
2025-04-14,201.6411590576172,69.42518615722656,384.8636169433594,533.0098266601562,252.35000610351562
2025-04-15,201.2628173828125,69.59771728515625,382.7994384765625,531.5169067382812,254.11000061035156
2025-04-16,193.42697143554688,69.7894058227539,368.7867126464844,519.7023315429688,241.5500030517578
2025-04-17,196.12521362304688,69.63605499267578,364.98583984375,520.44384765625,241.3699951171875
2025-04-21,192.32177734375,69.25265502929688,356.3916320800781,508.05584716796875,227.5
2025-04-22,198.87322998046875,69.37725067138672,364.0331115722656,521.2744140625,237.97000122070312
2025-04-23,203.71212768554688,69.52102661132812,371.54559326171875,529.3516845703125,250.74000549316406
2025-04-24,207.4657745361328,69.91402435302734,384.35748291015625,540.4940185546875,259.510009765625
2025-04-25,208.371826171875,70.1440658569336,388.87298583984375,544.3992919921875,284.95001220703125
2025-04-28,209.2281036376953,70.31661224365234,388.1882019042969,544.6068725585938,285.8800048828125
2025-04-29,210.29345703125,70.49873352050781,391.0462951660156,548.0374755859375,292.0299987792969
2025-04-30,211.57785034179688,70.4507827758789,392.2570495605469,548.2550659179688,282.1600036621094
2025-05-01,212.39430236816406,70.25462341308594,422.16802978515625,552.1405029296875,280.5199890136719
2025-05-02,204.45889282226562,69.90843963623047,431.9729919433594,560.3365478515625,287.2099914550781
2025-05-05,198.02691650390625,69.81229400634766,432.8562316894531,557.1234130859375,280.260009765625
2025-05-06,197.64854431152344,69.96614074707031,430.0179443359375,552.4667358398438,275.3500061035156
2025-05-07,195.3983612060547,70.10076904296875,430.0576477050781,554.7901611328125,276.2200012207031
2025-05-08,196.63299560546875,69.7257308959961,434.84100341796875,558.6558837890625,284.82000732421875
2025-05-09,197.66848754882812,69.78343963623047,435.3967590332031,557.9439697265625,298.260009765625
2025-05-12,210.15049743652344,69.54304504394531,445.8467712402344,576.3826293945312,318.3800048828125
2025-05-13,212.28399658203125,69.51419830322266,445.72772216796875,580.1890258789062,334.07000732421875
2025-05-14,211.68580627441406,69.27378845214844,449.4988098144531,580.9304809570312,347.67999267578125
2025-05-15,210.80848693847656,69.64881896972656,450.5129089355469,583.7680053710938,342.82000732421875
2025-05-16,210.6190643310547,69.69689178466797,451.6463317871094,587.4655151367188,349.9800109863281
2025-05-19,208.14659118652344,69.67765045166016,456.2197570800781,588.108154296875,342.0899963378906
2025-05-20,206.232421875,69.5526351928711,455.5238342285156,586.130859375,343.82000732421875
2025-05-21,201.47689819335938,69.11993408203125,449.9561767578125,576.2540893554688,334.6199951171875
2025-05-22,200.74911499023438,69.31227111816406,452.2329406738281,576.4814453125,341.0400085449219
2025-05-23,194.67758178710938,69.41803741455078,447.5799560546875,572.5465698242188,339.3399963378906
2025-05-27,199.60260009765625,69.74496459960938,458.0292663574219,584.4501342773438,362.8900146484375
2025-05-28,199.81195068359375,69.59112548828125,454.7184753417969,581.0689086914062,356.8999938964844
2025-05-29,199.34336853027344,69.84114074707031,456.0308837890625,583.3626098632812,358.42999267578125
2025-05-30,200.24066162109375,69.97576904296875,457.7011413574219,582.7100830078125,346.4599914550781
2025-06-02,201.08807373046875,69.82140350341797,459.3018493652344,585.992431640625,342.69000244140625
2025-06-03,202.6533203125,69.74421691894531,460.29608154296875,589.3341064453125,344.2699890136719
2025-06-04,202.20468139648438,70.17835998535156,461.1908874511719,589.1759643554688,332.04998779296875
2025-06-05,200.0213165283203,70.04329681396484,464.9788818359375,586.3285522460938,284.70001220703125
2025-06-06,203.3013458251953,69.66703033447266,467.6632995605469,592.3495483398438,295.1400146484375
2025-06-09,200.8388214111328,69.77316284179688,470.0196228027344,592.8834228515625,308.5799865722656
2025-06-10,202.0551300048828,69.90821838378906,468.2001953125,596.2449340820312,326.0899963378906
2025-06-11,198.1769256591797,70.130126953125,469.890380859375,594.54443359375,326.42999267578125
2025-06-12,198.5956573486328,70.390625,476.104248046875,596.9072875976562,319.1099853515625
2025-06-13,195.85398864746094,70.13977813720703,472.2168273925781,590.23388671875,325.30999755859375
2025-06-16,197.81802368164062,70.00470733642578,476.3727111816406,595.8494262695312,329.1300048828125
2025-06-17,195.0464630126953,70.22661590576172,475.279052734375,590.7578735351562,316.3500061035156
2025-06-18,195.9835968017578,70.26520538330078,477.4663391113281,590.6688842773438,322.04998779296875
2025-06-20,200.3902130126953,70.31343841552734,474.6427307128906,589.2816162109375,322.1600036621094
2025-06-23,200.888671875,70.48710632324219,483.1930847167969,595.1021728515625,348.67999267578125
2025-06-24,199.6923065185547,70.6993408203125,487.279296875,601.676513671875,340.4700012207031
2025-06-25,200.948486328125,70.7186508178711,489.4268493652344,602.0135498046875,327.54998779296875
2025-06-26,200.3902130126953,70.92124938964844,494.57696533203125,606.7236328125,325.7799987792969
2025-06-27,200.469970703125,70.7572250366211,493.0756530761719,609.7380981445312,323.6300048828125
2025-06-30,204.5475311279297,71.03703308105469,494.5372009277344,612.6533203125,317.6600036621094
2025-07-01,207.18951416015625,70.98377990722656,489.2081298828125,612.455078125,300.7099914550781
2025-07-02,211.7954864501953,70.90635681152344,488.2536926269531,615.2315063476562,315.6499938964844
2025-07-03,212.90213012695312,70.7321548461914,495.95892333984375,620.0803833007812,315.3500061035156
2025-07-07,209.3130340576172,70.49984741210938,494.84539794921875,615.4595336914062,293.94000244140625
2025-07-08,209.3728485107422,70.46114349365234,493.7517395019531,615.1224365234375,297.80999755859375
2025-07-09,210.4994354248047,70.74182891845703,500.6019592285156,618.8110961914062,295.8800048828125
2025-07-10,211.7655792236328,70.75149536132812,498.58367919921875,620.5563354492188,309.8699951171875
2025-07-11,210.5193634033203,70.46114349365234,500.4130554199219,618.3748168945312,313.510009765625
2025-07-14,207.98707580566406,70.45146179199219,500.1147766113281,619.5548095703125,316.8999938964844
2025-07-15,208.4755859375,70.23853302001953,502.89862060546875,616.9072875976562,310.7799987792969
2025-07-16,209.52239990234375,70.37403106689453,502.69976806640625,618.9697265625,321.6700134277344
2025-07-17,209.38284301757812,70.39337921142578,508.7446594238281,622.7576293945312,319.4100036621094
2025-07-18,210.539306640625,70.50953674316406,507.10418701171875,622.301513671875,329.6499938964844
2025-07-21,211.83535766601562,70.71278381347656,507.1141357421875,623.4815063476562,328.489990234375
2025-07-22,213.74954223632812,70.82893371582031,502.3517761230469,623.5706787109375,332.1099853515625
2025-07-23,213.5002899169922,70.68376159667969,502.94830322265625,628.8757934570312,332.55999755859375
2025-07-24,213.11148071289062,70.59662628173828,507.9294128417969,629.083984375,305.29998779296875
2025-07-25,213.2311248779297,70.7708740234375,510.7430419921875,631.741455078125,316.05999755859375
2025-07-28,213.40060424804688,70.65470886230469,509.5400390625,631.582763671875,325.5899963378906
2025-07-29,210.6290283203125,71.02249908447266,509.609619140625,629.9169311523438,321.20001220703125
2025-07-30,208.415771484375,70.83861541748047,510.2757568359375,629.1236572265625,319.0400085449219
2025-07-31,206.9402618408203,70.8482894897461,530.4187622070312,626.763671875,308.2699890136719
2025-08-01,201.76600646972656,71.46202087402344,521.0829467773438,616.4907836914062,302.6300048828125
2025-08-04,202.7330780029297,71.51057434082031,532.5464477539062,625.8612670898438,309.260009765625
2025-08-05,202.3043670654297,71.5396957397461,524.701904296875,622.6881713867188,308.7200012207031
2025-08-06,212.60302734375,71.4814453125,521.908203125,627.4578247070312,319.9100036621094
2025-08-07,219.36245727539062,71.45230865478516,517.8319091796875,626.9322509765625,322.2699890136719
2025-08-08,228.65419006347656,71.29692840576172,519.0248413085938,631.82080078125,329.6499938964844
2025-08-11,226.74781799316406,71.34547424316406,518.7564697265625,630.5712890625,339.0299987792969
2025-08-12,229.21310424804688,71.3552017211914,526.183349609375,637.284423828125,340.8399963378906
2025-08-13,232.88612365722656,71.61737823486328,517.5734252929688,639.4659423828125,339.3800048828125
2025-08-14,232.33717346191406,71.41346740722656,519.46240234375,639.5254516601562,335.5799865722656
2025-08-15,231.1494140625,71.31636047363281,517.1657104492188,638.0281372070312,330.55999755859375
2025-08-18,230.45074462890625,71.2386703491211,514.1134643554688,637.8892822265625,335.1600036621094
2025-08-19,230.1213836669922,71.3746109008789,506.8257751464844,634.4286499023438,329.30999755859375
2025-08-20,225.5800323486328,71.42316436767578,502.7992248535156,632.7429809570312,323.8999938964844
2025-08-21,224.47213745117188,71.24837493896484,502.15185546875,630.2044677734375,320.1099853515625
2025-08-22,227.3267059326172,71.60767364501953,505.1295166015625,639.88232421875,340.010009765625
2025-08-25,226.7278594970703,71.51057434082031,502.17181396484375,637.0662231445312,346.6000061035156
2025-08-26,228.87376403808594,71.59797668457031,499.96099853515625,639.733642578125,351.6700134277344
2025-08-27,230.05152893066406,71.66593933105469,504.64154052734375,641.1912841796875,349.6000061035156
2025-08-28,232.11758422851562,71.75334167480469,507.529541015625,643.4620361328125,345.9800109863281
2025-08-29,231.69837951660156,71.66593933105469,504.59173583984375,639.6245727539062,333.8699951171875
2025-09-02,229.28298950195312,71.51297760009766,503.0282287597656,634.884765625,329.3599853515625
2025-09-03,238.01634216308594,71.74681091308594,503.2572937011719,638.3255615234375,334.0899963378906
2025-09-04,239.3238525390625,72.01961517333984,505.866455078125,643.6603393554688,338.5299987792969
2025-09-05,239.2340087890625,72.3606185913086,492.9501647949219,641.7960815429688,350.8399963378906
2025-09-08,237.42745971679688,72.59444427490234,496.13690185546875,643.372802734375,346.3999938964844
2025-09-09,233.9041748046875,72.45803833007812,496.34600830078125,644.8601684570312,346.9700012207031
2025-09-10,226.35855102539062,72.58470153808594,498.29791259765625,646.724365234375,347.7900085449219
2025-09-11,229.59239196777344,72.7406005859375,498.9352722167969,652.0987548828125,368.80999755859375
2025-09-12,233.62472534179688,72.65288543701172,507.7884521484375,651.8805541992188,395.94000244140625
2025-09-15,236.24969482421875,72.789306640625,513.225830078125,655.3511352539062,410.0400085449219
2025-09-16,237.6969451904297,72.79903411865234,506.9320068359375,654.4488525390625,421.6199951171875
2025-09-17,238.5353546142578,72.6723861694336,507.9079284667969,653.6357421875,425.8599853515625
2025-09-18,237.42745971679688,72.4872817993164,506.3444519042969,656.6898193359375,416.8500061035156
2025-09-19,245.032958984375,72.51651000976562,515.7852172851562,659.9423217773438,426.07000732421875
2025-09-22,255.5928192138672,72.38009643554688,512.3196411132812,663.0645751953125,434.2099914550781
2025-09-23,253.9459686279297,72.5262451171875,507.1212463378906,659.4551391601562,425.8500061035156
2025-09-24,251.8300018310547,72.38009643554688,508.0373840332031,657.3569946289062,442.7900085449219
2025-09-25,256.3813171386719,72.30215454101562,504.9303283691406,654.3242797851562,423.3900146484375
2025-09-26,254.97401428222656,72.30215454101562,509.3419494628906,658.072998046875,440.3999938964844
2025-09-29,253.9459686279297,72.4872817993164,512.4689331054688,659.9224243164062,443.2099914550781
2025-09-30,254.14559936523438,72.45803833007812,515.8051147460938,662.4082641601562,444.7200012207031
2025-10-01,254.9640350341797,72.64080810546875,517.5578002929688,664.6654052734375,459.4599914550781
2025-10-02,256.6408386230469,72.71900939941406,513.6041870117188,665.4309692382812,436.0
2025-10-03,257.5291442871094,72.63104248046875,515.20751953125,665.421142578125,429.8299865722656
2025-10-06,256.2016906738281,72.46488952636719,526.3811645507812,667.8074951171875,453.25
2025-10-07,255.99208068847656,72.60171508789062,521.8101196289062,665.3316040039062,433.0899963378906
2025-10-08,257.5690612792969,72.60171508789062,522.676513671875,669.2990112304688,438.69000244140625
2025-10-09,253.55670166015625,72.5528564453125,520.2366943359375,667.3600463867188,435.5400085449219
2025-10-10,244.80340576171875,72.83628845214844,508.84405517578125,649.32275390625,413.489990234375
2025-10-13,247.18885803222656,72.95358276367188,511.9212646484375,659.2860107421875,435.8999938964844
2025-10-14,247.29864501953125,73.06109619140625,511.4432067871094,658.4805908203125,429.239990234375
2025-10-15,248.8656463623047,73.0122299194336,511.3038330078125,661.4039306640625,435.1499938964844
2025-10-16,246.979248046875,73.28590393066406,509.4913330078125,656.8995971679688,428.75
2025-10-17,251.81002807617188,73.18815612792969,511.4532165527344,660.62841796875,439.30999755859375
2025-10-20,261.7411193847656,73.28590393066406,514.6498413085938,667.499267578125,447.42999267578125
2025-10-21,262.2701110839844,73.37387084960938,515.5162963867188,667.4893188476562,442.6000061035156
2025-10-22,257.9583435058594,73.37387084960938,518.3843383789062,664.0191040039062,438.9700012207031
2025-10-23,259.0861511230469,73.22725677490234,518.404296875,667.9566650390625,448.9800109863281
2025-10-24,262.32000732421875,73.32499694824219,521.441650390625,673.4155883789062,433.7200012207031
2025-10-27,268.2986145019531,73.36408233642578,529.3189697265625,681.3603515625,452.4200134277344
2025-10-28,268.4882507324219,73.40318298339844,539.8251953125,683.1700439453125,460.54998779296875
2025-10-29,269.1869201660156,73.04156494140625,539.3073120117188,683.4982299804688,461.510009765625
2025-10-30,270.8836669921875,72.91448211669922,523.582763671875,675.9810180664062,440.1000061035156
2025-10-31,269.85565185546875,72.89494323730469,515.6656494140625,678.1983032226562,456.55999755859375
2025-11-03,268.53814697265625,72.81060028076172,514.888916015625,679.4711303710938,468.3699951171875
2025-11-04,269.5262756347656,72.8498306274414,512.2001342773438,671.4169921875,444.260009765625
2025-11-05,269.6260986328125,72.6438980102539,505.0597839355469,673.7437133789062,462.07000732421875
2025-11-06,269.25677490234375,72.92827606201172,495.04144287109375,666.514892578125,445.9100036621094
2025-11-07,267.9592590332031,72.88905334472656,494.7626037597656,667.1710815429688,429.5199890136719
2025-11-10,269.1781311035156,72.86944580078125,503.90460205078125,677.5818481445312,445.2300109863281
2025-11-11,274.99267578125,73.07536315917969,506.573486328125,679.1329956054688,439.6199951171875
2025-11-12,273.21435546875,73.04595184326172,509.0233154296875,679.5109252929688,430.6000061035156
2025-11-13,272.6948547363281,72.8302230834961,501.205810546875,668.235107421875,401.989990234375
2025-11-14,272.15533447265625,72.72236633300781,508.0672912597656,668.1256713867188,404.3500061035156
2025-11-17,267.2099609375,72.7615737915039,505.388427734375,661.901123046875,408.9200134277344
2025-11-18,267.19000244140625,72.8204116821289,491.74517822265625,656.3427734375,401.25
2025-11-19,268.3089294433594,72.79100036621094,485.102783203125,658.8783569335938,403.989990234375
2025-11-20,266.0010986328125,72.89886474609375,477.3404846191406,648.8355712890625,395.2300109863281
2025-11-21,271.2361755371094,73.07536315917969,471.04486083984375,655.2987670898438,391.0899963378906
2025-11-24,275.6620788574219,73.2028579711914,472.92059326171875,664.9437866210938,417.7799987792969
2025-11-25,276.7110900878906,73.36955261230469,475.90374755859375,671.1982421875,419.3999938964844
2025-11-26,277.29052734375,73.44800567626953,484.3943786621094,675.8318481445312,426.5799865722656
2025-11-28,278.5893249511719,73.33032989501953,490.88958740234375,679.5208129882812,430.1700134277344
2025-12-01,282.8353576660156,73.04405975341797,485.6315612792969,676.41845703125,430.1400146484375
2025-12-02,285.9224548339844,73.1129150390625,488.8841552734375,677.67138671875,429.239990234375
2025-12-03,283.8843688964844,73.22114562988281,476.64208984375,680.0180053710938,446.739990234375
2025-12-04,280.4375915527344,73.08341217041016,479.7449951171875,680.51513671875,454.5299987792969
2025-12-05,278.5193786621094,72.994873046875,482.0597229003906,681.8078002929688,455.0
2025-12-08,277.6302185058594,72.88665008544922,489.9018249511719,679.7594604492188,439.5799865722656
2025-12-09,276.9208679199219,72.83747863769531,490.8995361328125,679.1727905273438,445.1700134277344
2025-12-10,278.5193786621094,73.05390167236328,477.4701843261719,683.6771850585938,451.45001220703125
2025-12-11,277.77008056640625,73.05390167236328,482.3690185546875,685.26806640625,446.8900146484375
2025-12-12,278.0198669433594,72.82763671875,477.4402770996094,677.9000854492188,458.9599914550781
2025-12-15,273.8537292480469,72.91617584228516,473.73870849609375,676.8758544921875,475.30999755859375
2025-12-16,274.353271484375,73.05390167236328,475.3051452636719,675.0264282226562,489.8800048828125
2025-12-17,271.58587646484375,73.03421783447266,475.0357360839844,667.5986938476562,467.260009765625
2025-12-18,271.935546875,73.18920135498047,482.87786865234375,672.6399536132812,483.3699951171875
2025-12-19,273.4141845703125,73.08061981201172,484.8134460449219,678.7363891601562,481.20001220703125
2025-12-22,270.7166748046875,73.06086730957031,483.81573486328125,682.96484375,488.7300109863281
2025-12-23,272.1053771972656,73.05101013183594,485.7413330078125,686.0863037109375,485.55999755859375
2025-12-24,273.55401611328125,73.22867584228516,486.90863037109375,688.4996948242188,485.3999938964844
2025-12-26,273.1444091796875,73.22867584228516,486.599365234375,688.4298706054688,475.19000244140625
2025-12-29,273.50408935546875,73.33724212646484,485.9907531738281,685.9765625,459.6400146484375
2025-12-30,272.82470703125,73.30763244628906,486.3699035644531,685.138916015625,454.42999267578125
2025-12-31,271.6058349609375,73.1102294921875,482.5186767578125,680.062744140625,449.7200012207031
2026-01-02,270.75665283203125,73.08061981201172,471.8630065917969,681.309326171875,438.07000732421875
2026-01-05,267.0101623535156,73.21880340576172,471.773193359375,685.846923828125,451.6700134277344
2026-01-06,262.1147155761719,73.21880340576172,477.4203186035156,689.92578125,432.9599914550781
2026-01-07,260.08660888671875,73.29776763916016,482.3690185546875,687.701904296875,431.4100036621094
2026-01-08,258.7978515625,73.16944885253906,477.0212097167969,687.632080078125,435.79998779296875
2026-01-09,259.1275329589844,73.32737731933594,478.1885681152344,692.1796264648438,445.010009765625
2026-01-12,260.0067138671875,73.25829315185547,476.09332275390625,693.2666625976562,448.9599914550781
2026-01-13,260.8059387207031,73.3175048828125,469.5981750488281,691.8804931640625,447.20001220703125
2026-01-14,259.71697998046875,73.46556854248047,458.3338928222656,688.479736328125,439.20001220703125
2026-01-15,257.9685974121094,73.35697937011719,455.6200866699219,690.3546142578125,438.57000732421875
2026-01-16,255.29112243652344,73.23854064941406,458.8127746582031,689.7761840820312,437.5
2026-01-20,246.46937561035156,72.9720458984375,453.48492431640625,675.7345581054688,419.25
2026-01-21,247.41848754882812,73.1793212890625,443.0986328125,683.5332641601562,431.44000244140625
2026-01-22,248.1178436279297,73.20893096923828,450.1126403808594,687.103515625,449.3599853515625
2026-01-23,247.80812072753906,73.28789520263672,464.888916015625,687.352783203125,449.05999755859375
2026-01-26,255.17123413085938,73.37672424316406,469.20904541015625,690.84326171875,435.20001220703125
2026-01-27,258.0285339355469,73.3175048828125,479.485595703125,693.5957641601562,430.8999938964844
2026-01-28,256.2002868652344,73.28789520263672,480.533203125,693.5259399414062,431.4599914550781
2026-01-29,258.0385437011719,73.29776763916016,432.5128173828125,692.1497192382812,416.55999755859375
2026-01-30,259.2374267578125,73.26815032958984,429.31011962890625,690.0853271484375,430.4100036621094
2026-02-02,269.7575988769531,73.19388580322266,422.4058837890625,693.5159912109375,421.80999755859375
2026-02-03,269.22808837890625,73.21369171142578,410.2735595703125,687.6520385742188,421.9599914550781
2026-02-04,276.23150634765625,73.1839828491211,413.2467956542969,684.3211059570312,406.010009765625
2026-02-05,275.6520690917969,73.5008773803711,392.7735290527344,675.7744750976562,397.2099914550781
2026-02-06,277.8599853515625,73.51078796386719,400.22650146484375,688.739013671875,411.1099853515625
2026-02-09,274.6199951171875,73.53059387207031,412.65814208984375,692.0599975585938,417.32000732421875
2026-02-10,273.67999267578125,73.74845123291016,412.328857421875,690.2349243164062,425.2099914550781
2026-02-11,275.5,73.59991455078125,403.4491271972656,690.075439453125,428.2699890136719
2026-02-12,261.7300109863281,73.9366226196289,400.9248962402344,679.41455078125,417.07000732421875
2026-02-13,255.77999877929688,74.15447998046875,400.4060974121094,679.8931884765625,417.44000244140625
2026-02-17,263.8800048828125,74.14458465576172,395.95623779296875,680.9901733398438,410.6300048828125
2026-02-18,264.3500061035156,74.06535339355469,398.69000244140625,684.4208374023438,411.32000732421875
2026-02-19,260.5799865722656,74.09506225585938,398.4599914550781,682.61572265625,411.7099914550781
2026-02-20,264.5799865722656,74.08515930175781,397.2300109863281,687.5523071289062,411.82000732421875
2026-02-23,266.17999267578125,74.24360656738281,384.4700012207031,680.531494140625,399.8299865722656
2026-02-24,272.1400146484375,74.20399475097656,389.0,685.4779052734375,409.3800048828125
2026-02-25,274.2300109863281,74.18419647216797,400.6000061035156,691.26220703125,417.3999938964844
2026-02-26,272.95001220703125,74.29312133789062,401.7200012207031,687.422607421875,408.5799865722656
2026-02-27,264.17999267578125,74.4416732788086,392.739990234375,684.1216430664062,402.510009765625
2026-03-02,264.7200012207031,74.14168548583984,398.54998779296875,684.5106201171875,403.32000732421875
2026-03-03,263.75,74.06222534179688,403.92999267578125,678.4771118164062,392.42999267578125
2026-03-04,262.5199890136719,74.01255798339844,405.20001220703125,683.2639770507812,405.94000244140625
2026-03-05,260.2900085449219,73.84368133544922,410.67999267578125,679.4544067382812,405.54998779296875
2026-03-06,257.4599914550781,73.74435424804688,408.9599914550781,670.5487060546875,396.7300109863281
2026-03-09,259.8800048828125,73.95294952392578,409.4100036621094,676.4227294921875,398.67999267578125
2026-03-10,260.8299865722656,73.72449493408203,405.760009765625,675.3356323242188,399.239990234375
2026-03-11,260.80999755859375,73.39669799804688,404.8800048828125,674.4879760742188,407.82000732421875
2026-03-12,255.75999450683594,73.12850189208984,401.8599853515625,664.2459106445312,395.010009765625
2026-03-13,250.1199951171875,73.05896759033203,395.54998779296875,660.4862060546875,391.20001220703125
2026-03-16,252.82000732421875,73.33708953857422,399.95001220703125,667.2078857421875,395.55999755859375
2026-03-17,254.22999572753906,73.48609924316406,399.4100036621094,668.9630126953125,399.2699890136719
2026-03-18,249.94000244140625,73.18809509277344,391.7900085449219,659.6285400390625,392.7799987792969
2026-03-19,248.9600067138672,73.26757049560547,389.0199890136719,658.0029907226562,380.29998779296875
2026-03-20,247.99000549316406,72.6814956665039,381.8699951171875,648.5700073242188,367.9599914550781
2026-03-23,251.49000549316406,72.95962524414062,383.0,655.3800048828125,380.8500061035156
2026-03-24,251.63999938964844,72.77090454101562,372.739990234375,653.1799926757812,383.0299987792969
2026-03-25,252.6199951171875,73.04902648925781,371.0400085449219,656.8200073242188,385.95001220703125
2026-03-26,252.88999938964844,72.62190246582031,365.9700012207031,645.0900268554688,372.1099853515625
2026-03-27,248.8000030517578,72.62190246582031,356.7699890136719,634.0900268554688,361.8299865722656
2026-03-30,246.6300048828125,72.98943328857422,358.9599914550781,631.969970703125,355.2799987792969
2026-03-31,253.7899932861328,73.14836120605469,370.1700134277344,650.3400268554688,371.75
2026-04-01,255.6300048828125,73.17826080322266,369.3699951171875,655.239990234375,381.260009765625
2026-04-02,255.9199981689453,73.33773803710938,373.4599914550781,655.8300170898438,360.5899963378906
2026-04-06,258.8599853515625,73.22810363769531,372.8800048828125,658.9299926757812,352.82000732421875
2026-04-07,253.5,73.33773803710938,372.2900085449219,659.219970703125,346.6499938964844
2026-04-08,258.8999938964844,73.47727966308594,374.3299865722656,676.010009765625,343.25
2026-04-09,260.489990234375,73.5071792602539,373.07000732421875,679.9099731445312,345.6199951171875
2026-04-10,260.4800109863281,73.39753723144531,370.8699951171875,679.4600219726562,348.95001220703125
2026-04-13,259.20001220703125,73.55701446533203,384.3699951171875,686.0999755859375,352.4200134277344
2026-04-14,258.8299865722656,73.7364273071289,393.1099853515625,694.4600219726562,364.20001220703125
2026-04-15,266.42999267578125,73.63674926757812,411.2200012207031,699.9400024414062,391.95001220703125
2026-04-16,263.3999938964844,73.52710723876953,420.260009765625,701.6599731445312,388.8999938964844
2026-04-17,270.2300109863281,73.81615447998047,422.7900085449219,710.1400146484375,400.6199951171875
2026-04-20,273.04998779296875,73.76632690429688,418.07000732421875,708.719970703125,392.5
2026-04-21,266.1700134277344,73.53707885742188,424.1600036621094,704.0800170898438,386.4200134277344
2026-04-22,273.1700134277344,73.61681365966797,432.9200134277344,711.2100219726562,387.510009765625
2026-04-23,273.42999267578125,73.48724365234375,415.75,708.4500122070312,373.7200012207031
2026-04-24,271.05999755859375,73.61681365966797,424.6199951171875,713.9400024414062,376.29998779296875
2026-04-27,267.6099853515625,73.49720764160156,424.82000732421875,715.1699829101562,378.6700134277344
2026-04-28,270.7099914550781,73.47727966308594,429.25,711.6900024414062,376.0199890136719
2026-04-29,270.1700134277344,73.14836120605469,424.4599914550781,711.5800170898438,372.79998779296875
2026-04-30,271.3500061035156,73.25800323486328,407.7799987792969,718.6599731445312,381.6300048828125
